data,precipitacao,pressao_atmosferica,pressao_max,pressao_min,radiacao,temperatura_do_ar,temperatura_orvalho,temperatura_max,temperatura_min,temperatura_orvalho_max,temperatura_orvalho_min,umidade_max,umidade_min,umidade_relativa,direcao_vento,rajada_max,velocidade_media_vento
2017-08-10,,,,,,,,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
2017-08-11,0.0,,,,235.29999999999998,18.36,14.16,19.0,18.32,14.5,13.76,-7899.708333333333,-7900.75,-7899.958333333333,-7874.041666666667,2.7600000000000002,0.74
2017-08-12,0.0,,,,1141.9916666666666,19.2,13.258333333333333,19.645833333333332,18.683333333333334,13.858333333333334,12.858333333333334,72.95833333333333,67.5,69.70833333333333,187.45833333333334,2.8708333333333336,0.6666666666666666
2017-08-13,0.0,,,,1448.3333333333333,19.641666666666666,12.754166666666668,20.587500000000002,18.958333333333332,13.491666666666667,12.325000000000001,70.0,63.083333333333336,67.0,193.125,3.4458333333333333,0.7666666666666666
2017-08-14,0.0,,,,1228.2833333333333,22.233333333333334,14.35,22.941666666666666,21.420833333333334,15.104166666666666,13.908333333333333,66.54166666666667,59.708333333333336,62.625,215.5,4.625,1.1666666666666667
2017-08-15,0.0,,,,281.71666666666664,20.766666666666666,15.883333333333333,21.120833333333334,20.537499999999998,16.170833333333334,15.683333333333332,75.54166666666667,71.875,73.91666666666667,219.625,3.3000000000000003,0.7208333333333333
2017-08-16,0.26666666666666666,,,,237.36666666666667,19.224999999999998,15.766666666666666,19.62608695652174,18.808695652173913,16.017391304347825,15.421739130434782,-337.7916666666667,-341.6666666666667,80.66666666666667,233.83333333333334,2.769565217391304,0.5708333333333333
2017-08-17,0.19166666666666668,,,,177.23333333333335,19.104166666666668,16.8125,19.245833333333334,18.941666666666666,16.945833333333333,16.654166666666665,86.91666666666667,86.08333333333333,86.625,191.66666666666666,1.05,0.08750000000000001
2017-08-18,0.24166666666666667,,,,312.95,19.483333333333334,16.970833333333335,19.683333333333334,19.279166666666665,17.175,16.816666666666666,86.125,84.83333333333333,85.41666666666667,186.91666666666666,1.8916666666666666,0.2833333333333333
2017-08-19,0.008333333333333333,,,,603.6333333333333,20.458333333333332,17.337500000000002,20.854166666666668,20.104166666666668,17.683333333333334,17.008333333333333,84.125,81.04166666666667,82.625,191.16666666666666,2.316666666666667,0.5041666666666667
2017-08-20,0.025000000000000005,,,,376.3833333333334,22.641666666666666,15.5,23.724999999999998,21.745833333333334,16.816666666666666,14.820833333333333,72.41666666666667,60.375,65.875,225.95833333333334,6.8125,1.8958333333333333
2017-08-21,2.1083333333333334,,,,381.64166666666665,17.554166666666667,14.6,17.954166666666666,17.304166666666667,15.049999999999999,14.345833333333333,84.70833333333333,81.08333333333333,82.95833333333333,190.25,4.841666666666667,0.9333333333333332
2017-08-22,0.25,,,,570.1333333333333,17.329166666666666,13.429166666666667,17.704166666666666,17.016666666666666,13.991666666666667,13.054166666666667,81.375,76.625,78.75,194.79166666666666,2.475,0.6333333333333333
2017-08-23,0.0,,,,793.65,18.6875,13.029166666666667,19.354166666666668,18.1875,13.5625,12.470833333333333,74.04166666666667,66.125,70.58333333333333,230.08333333333334,3.0500000000000003,0.7000000000000001
2017-08-24,0.0,,,,1204.8500000000001,18.7375,13.304166666666667,19.325,18.1875,13.891666666666666,12.7875,75.29166666666667,70.16666666666667,72.75,200.75,3.1875,0.8291666666666666
2017-08-25,0.0,,,,1707.5749999999998,18.504166666666666,11.625,19.3125,17.770833333333332,12.516666666666666,11.0,71.54166666666667,64.33333333333333,67.79166666666667,224.66666666666666,3.525,0.8583333333333334
2017-08-26,0.0,,,,1727.1833333333334,19.099999999999998,12.433333333333332,20.033333333333335,18.3,13.262500000000001,11.762500000000001,71.41666666666667,63.916666666666664,67.91666666666667,248.16666666666666,3.6625,0.9791666666666666
2017-08-27,0.0,,,,1720.0583333333334,18.2625,12.591666666666667,18.983333333333334,17.529166666666665,13.3375,11.933333333333332,75.04166666666667,69.20833333333333,72.20833333333333,236.75,3.1041666666666665,0.7208333333333333
2017-08-28,0.0,,,,1655.1083333333333,17.904166666666665,13.841666666666667,18.554166666666667,17.391666666666666,14.370833333333332,13.420833333333334,79.875,75.91666666666667,78.04166666666667,215.20833333333334,3.0541666666666667,0.7666666666666666
2017-08-29,0.0,,,,1624.9666666666665,18.654166666666665,14.145833333333334,19.266666666666666,17.983333333333334,14.625,13.625,78.83333333333333,74.58333333333333,76.70833333333333,193.16666666666666,2.066666666666667,0.44999999999999996
2017-08-30,0.0,,,,1718.4750000000001,21.458333333333332,14.145833333333334,22.425,20.545833333333334,15.004166666666668,13.345833333333333,71.41666666666667,65.0,68.20833333333333,221.95833333333334,3.0375,0.625
2017-08-31,0.08333333333333333,,,,430.4083333333333,19.325,15.362499999999999,19.962500000000002,18.816666666666666,15.866666666666667,14.924999999999999,80.375,75.29166666666667,78.20833333333333,206.79166666666666,4.383333333333334,0.8083333333333332
2017-09-01,0.13333333333333333,,,,769.9583333333334,19.325,14.095833333333333,19.837500000000002,18.979166666666668,14.75,13.799999999999999,76.45833333333333,70.91666666666667,73.29166666666667,205.5,3.25,0.5916666666666667
2017-09-02,0.0,,,,1784.6083333333333,19.104166666666668,12.370833333333332,19.787499999999998,18.45,13.141666666666666,11.729166666666666,71.20833333333333,64.83333333333333,67.91666666666667,192.75,4.0125,1.2083333333333333
2017-09-03,0.0,,,,1830.1916666666666,19.141666666666666,11.354166666666666,20.125,18.337500000000002,12.320833333333333,10.487499999999999,68.45833333333333,60.25,64.375,206.5,3.4458333333333333,1.0250000000000001
2017-09-04,0.0,,,,1834.1083333333333,20.458333333333332,12.016666666666666,21.4875,19.504166666666666,12.9625,11.333333333333334,66.41666666666667,58.166666666666664,62.166666666666664,198.83333333333334,4.25,1.1916666666666667
2017-09-05,0.0,,,,1869.0249999999999,21.145833333333332,11.0625,22.129166666666666,20.3125,12.020833333333334,10.204166666666667,62.875,55.541666666666664,59.291666666666664,196.95833333333334,4.216666666666667,0.9416666666666668
2017-09-06,0.0,,,,1776.3083333333334,19.383333333333333,13.366666666666667,20.033333333333335,18.716666666666665,13.8375,12.941666666666668,72.83333333333333,67.625,70.375,224.29166666666666,3.233333333333333,0.7708333333333334
2017-09-07,0.0,,,,1593.7666666666667,18.229166666666668,13.9125,18.820833333333333,17.654166666666665,14.4,13.4375,78.95833333333333,75.16666666666667,77.16666666666667,194.54166666666666,2.566666666666667,0.6749999999999999
2017-09-08,0.008333333333333333,,,,1797.9583333333333,19.79583333333333,13.645833333333334,20.579166666666666,19.091666666666665,14.441666666666668,12.895833333333334,73.875,67.875,70.83333333333333,231.95833333333334,2.8375,0.6791666666666667
2017-09-09,0.0,,,,1825.5416666666667,21.691666666666666,13.8375,22.6875,20.620833333333334,14.704166666666666,13.008333333333333,68.95833333333333,60.958333333333336,64.83333333333333,205.625,3.6791666666666667,1.0875000000000001
2017-09-10,0.0,,,,1782.3166666666666,24.229166666666668,14.416666666666666,25.09583333333333,23.125,15.137500000000001,13.520833333333334,61.833333333333336,53.208333333333336,57.208333333333336,219.45833333333334,4.816666666666666,1.4916666666666665
2017-09-11,0.0,,,,1851.8,25.337500000000002,14.049999999999999,26.1875,24.633333333333336,14.816666666666668,13.466666666666667,55.125,48.625,51.916666666666664,232.0,4.704166666666667,1.325
2017-09-12,0.0,,,,1858.6666666666667,24.34583333333333,13.0875,25.724999999999998,23.21666666666667,14.1625,12.4125,57.708333333333336,46.958333333333336,52.125,206.20833333333334,4.354166666666667,1.2874999999999999
2017-09-13,0.0,,,,1856.9750000000001,21.1875,15.041666666666666,21.974999999999998,20.495833333333334,15.720833333333333,14.495833333333332,73.125,67.625,70.54166666666667,201.79166666666666,2.6041666666666665,0.6916666666666668
2017-09-14,0.0,,,,1932.7,24.9375,12.691666666666668,26.099999999999998,23.758333333333336,13.820833333333333,11.479166666666666,58.25,49.416666666666664,53.541666666666664,170.16666666666666,4.8875,1.4458333333333335
2017-09-15,0.0,,,,1741.8846153846155,23.766666666666666,12.995833333333332,24.758333333333336,22.775000000000002,13.783333333333333,12.154166666666667,61.041666666666664,53.375,57.541666666666664,214.04166666666666,3.2125,1.0041666666666667
2017-09-16,0.0,,,,1381.6230769230767,19.962500000000002,15.083333333333334,20.625,19.395833333333332,15.520833333333334,14.595833333333333,76.83333333333333,72.41666666666667,74.95833333333333,218.75,2.6083333333333334,0.6166666666666667
2017-09-17,0.0,,,,1728.0923076923077,22.224999999999998,14.891666666666666,22.96666666666667,21.40416666666667,15.637500000000001,14.233333333333334,70.375,64.54166666666667,67.33333333333333,188.41666666666666,2.783333333333333,0.6749999999999999
2017-09-18,0.0,,,,1613.223076923077,20.7375,15.983333333333334,21.479166666666668,20.204166666666666,16.404166666666665,15.5625,76.95833333333333,72.54166666666667,75.20833333333333,186.04166666666666,3.3208333333333333,0.8375
2017-09-19,0.008333333333333333,,,,1700.753846153846,20.170833333333334,15.266666666666666,20.758333333333333,19.533333333333335,15.6875,14.875,77.125,72.875,75.0,206.875,3.2916666666666665,0.9583333333333334
2017-09-20,0.0,,,,1749.5307692307692,21.458333333333332,15.041666666666666,22.066666666666666,20.6375,15.604166666666666,14.616666666666667,72.54166666666667,67.16666666666667,69.54166666666667,211.91666666666666,3.2416666666666667,1.0083333333333333
2017-09-21,0.0,,,,1802.5615384615385,22.433333333333334,14.333333333333334,23.59166666666667,21.645833333333332,15.129166666666668,13.779166666666667,66.16666666666667,58.166666666666664,62.833333333333336,221.58333333333334,3.8666666666666667,1.0458333333333334
